match_id,season,team1,team2,venue,city,toss_winner,toss_decision,team1_matches_played,team1_wins,team1_win_rate,team1_toss_win_rate,team2_matches_played,team2_wins,team2_win_rate,team2_toss_win_rate,h2h_matches_played,h2h_team1_win_rate,is_team1_toss_winner,team1_win
734017,2014,Rajasthan Royals,Mumbai Indians,"Sardar Patel Stadium, Motera",Ahmedabad,Mumbai Indians,bat,14,6,0.42857142857142855,0.5714285714285714,15,7,0.4666666666666667,0.4,29,0.4827586206896552,0,0
734021,2014,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Royal Challengers Bangalore,bat,14,6,0.42857142857142855,0.5,14,5,0.35714285714285715,0.6428571428571429,22,0.5,0,1
734023,2014,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Kolkata,Kolkata Knight Riders,field,16,11,0.6875,0.5625,16,10,0.625,0.625,29,0.3448275862068966,1,1
734025,2014,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Mumbai Indians,field,17,12,0.7058823529411765,0.4117647058823529,15,7,0.4666666666666667,0.4,26,0.4230769230769231,0,0
734029,2014,Chennai Super Kings,Sunrisers Hyderabad,JSCA International Stadium Complex,Ranchi,Sunrisers Hyderabad,field,16,10,0.625,0.625,14,6,0.42857142857142855,0.5,21,0.7142857142857143,0,0
734027,2014,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Kolkata,Royal Challengers Bangalore,field,16,11,0.6875,0.5625,14,5,0.35714285714285715,0.6428571428571429,32,0.5625,0,1
734031,2014,Mumbai Indians,Delhi Daredevils,Wankhede Stadium,Mumbai,Delhi Daredevils,field,15,7,0.4666666666666667,0.4,14,2,0.14285714285714285,0.2857142857142857,22,0.5,0,1
734033,2014,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Rajasthan Royals,field,17,12,0.7058823529411765,0.4117647058823529,14,6,0.42857142857142855,0.5714285714285714,21,0.38095238095238093,0,1
734035,2014,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,Bangalore,Chennai Super Kings,field,14,5,0.35714285714285715,0.6428571428571429,16,10,0.625,0.625,30,0.3333333333333333,0,0
734037,2014,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Kolkata,Kolkata Knight Riders,field,16,11,0.6875,0.5625,14,6,0.42857142857142855,0.5,28,0.6428571428571429,1,1
734041,2014,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Mumbai,Mumbai Indians,field,15,7,0.4666666666666667,0.4,14,6,0.42857142857142855,0.5714285714285714,29,0.5172413793103449,1,1
734039,2014,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Kings XI Punjab,field,17,12,0.7058823529411765,0.4117647058823529,14,2,0.14285714285714285,0.2857142857142857,22,0.5909090909090909,1,1
734043,2014,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kolkata,Kings XI Punjab,field,17,12,0.7058823529411765,0.4117647058823529,16,11,0.6875,0.5625,27,0.3333333333333333,1,0
734045,2014,Chennai Super Kings,Mumbai Indians,Brabourne Stadium,Mumbai,Chennai Super Kings,field,16,10,0.625,0.625,15,7,0.4666666666666667,0.4,37,0.4594594594594595,1,1
734047,2014,Chennai Super Kings,Kings XI Punjab,Wankhede Stadium,Mumbai,Chennai Super Kings,field,16,10,0.625,0.625,17,12,0.7058823529411765,0.4117647058823529,23,0.6086956521739131,1,0
734049,2014,Kolkata Knight Riders,Kings XI Punjab,M Chinnaswamy Stadium,Bangalore,Kolkata Knight Riders,field,16,11,0.6875,0.5625,17,12,0.7058823529411765,0.4117647058823529,27,0.6666666666666666,1,1
829733,2015,Kings XI Punjab,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,Pune,Kolkata Knight Riders,field,14,2,0.14285714285714285,0.5,13,7,0.5384615384615384,0.6153846153846154,27,0.3333333333333333,0,0
829735,2015,Rajasthan Royals,Chennai Super Kings,"Sardar Patel Stadium, Motera",Ahmedabad,Chennai Super Kings,bat,14,7,0.5,0.42857142857142855,17,10,0.5882352941176471,0.5882352941176471,29,0.4482758620689655,0,1
829739,2015,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,Delhi,Kolkata Knight Riders,field,14,5,0.35714285714285715,0.35714285714285715,13,7,0.5384615384615384,0.6153846153846154,21,0.38095238095238093,0,0
829743,2015,Sunrisers Hyderabad,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kolkata Knight Riders,field,14,7,0.5,0.42857142857142855,13,7,0.5384615384615384,0.6153846153846154,28,0.32142857142857145,0,1
829745,2015,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,16,8,0.5,0.625,17,10,0.5882352941176471,0.5882352941176471,30,0.3333333333333333,1,0
829747,2015,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,Delhi,Mumbai Indians,field,14,5,0.35714285714285715,0.35714285714285715,16,10,0.625,0.4375,22,0.5,0,1
829749,2015,Rajasthan Royals,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",Ahmedabad,Royal Challengers Bangalore,field,14,7,0.5,0.42857142857142855,16,8,0.5,0.625,29,0.41379310344827586,0,0
829705,2015,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,Kolkata,Kolkata Knight Riders,field,13,7,0.5384615384615384,0.6153846153846154,16,10,0.625,0.4375,34,0.3235294117647059,1,1
829707,2015,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",Chennai,Delhi Daredevils,field,17,10,0.5882352941176471,0.5882352941176471,14,5,0.35714285714285715,0.35714285714285715,18,0.6666666666666666,0,1
829709,2015,Kings XI Punjab,Rajasthan Royals,Maharashtra Cricket Association Stadium,Pune,Kings XI Punjab,field,14,2,0.14285714285714285,0.5,14,7,0.5,0.42857142857142855,21,0.38095238095238093,1,0
829713,2015,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Kolkata,Royal Challengers Bangalore,field,13,7,0.5384615384615384,0.6153846153846154,16,8,0.5,0.625,32,0.5625,0,0
829711,2015,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,17,10,0.5882352941176471,0.5882352941176471,14,7,0.5,0.42857142857142855,21,0.7142857142857143,1,1
829715,2015,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,Delhi,Rajasthan Royals,field,14,5,0.35714285714285715,0.35714285714285715,14,7,0.5,0.42857142857142855,18,0.3888888888888889,0,0
829717,2015,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai,Mumbai Indians,field,16,10,0.625,0.4375,14,2,0.14285714285714285,0.5,26,0.5384615384615384,1,0
829719,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,16,8,0.5,0.625,14,7,0.5,0.42857142857142855,22,0.45454545454545453,0,0
829721,2015,Rajasthan Royals,Mumbai Indians,"Sardar Patel Stadium, Motera",Ahmedabad,Mumbai Indians,bat,14,7,0.5,0.42857142857142855,16,10,0.625,0.4375,29,0.4827586206896552,0,1
829725,2015,Kings XI Punjab,Delhi Daredevils,Maharashtra Cricket Association Stadium,Pune,Kings XI Punjab,bat,14,2,0.14285714285714285,0.5,14,5,0.35714285714285715,0.35714285714285715,22,0.5909090909090909,1,0
829727,2015,Sunrisers Hyderabad,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Rajasthan Royals,field,14,7,0.5,0.42857142857142855,14,7,0.5,0.42857142857142855,20,0.55,0,0
829729,2015,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Mumbai,Mumbai Indians,bat,16,10,0.625,0.4375,17,10,0.5882352941176471,0.5882352941176471,37,0.5405405405405406,1,0
829731,2015,Sunrisers Hyderabad,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Delhi Daredevils,bat,14,7,0.5,0.42857142857142855,14,5,0.35714285714285715,0.35714285714285715,12,0.6666666666666666,0,0
829751,2015,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,Mumbai,Mumbai Indians,bat,16,10,0.625,0.4375,14,7,0.5,0.42857142857142855,23,0.5217391304347826,1,1
829753,2015,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,17,10,0.5882352941176471,0.5882352941176471,14,2,0.14285714285714285,0.5,23,0.6086956521739131,1,1
829757,2015,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,Delhi,Royal Challengers Bangalore,field,14,5,0.35714285714285715,0.35714285714285715,16,8,0.5,0.625,21,0.2857142857142857,0,0
829759,2015,Kings XI Punjab,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Kings XI Punjab,field,14,2,0.14285714285714285,0.5,14,7,0.5,0.42857142857142855,16,0.3125,1,0
829765,2015,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",Chennai,Kolkata Knight Riders,field,17,10,0.5882352941176471,0.5882352941176471,13,7,0.5384615384615384,0.6153846153846154,29,0.6551724137931034,0,1
829723,2015,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Kolkata,Kolkata Knight Riders,field,13,7,0.5384615384615384,0.6153846153846154,17,10,0.5882352941176471,0.5882352941176471,29,0.3448275862068966,1,1
829767,2015,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,Delhi,Delhi Daredevils,field,14,5,0.35714285714285715,0.35714285714285715,14,2,0.14285714285714285,0.5,22,0.4090909090909091,1,1
829769,2015,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Mumbai,Rajasthan Royals,field,16,10,0.625,0.4375,14,7,0.5,0.42857142857142855,29,0.5172413793103449,0,1
829771,2015,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,16,8,0.5,0.625,13,7,0.5384615384615384,0.6153846153846154,32,0.4375,1,1
829773,2015,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Chennai Super Kings,field,14,7,0.5,0.42857142857142855,17,10,0.5882352941176471,0.5882352941176471,21,0.2857142857142857,0,1
829775,2015,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Mumbai Indians,bat,14,2,0.14285714285714285,0.5,16,10,0.625,0.4375,26,0.4230769230769231,0,0
829777,2015,Rajasthan Royals,Delhi Daredevils,Brabourne Stadium,Mumbai,Delhi Daredevils,field,14,7,0.5,0.42857142857142855,14,5,0.35714285714285715,0.35714285714285715,18,0.6111111111111112,0,1
829779,2015,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,17,10,0.5882352941176471,0.5882352941176471,16,8,0.5,0.625,30,0.6666666666666666,1,1
829781,2015,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Kolkata,Sunrisers Hyderabad,field,13,7,0.5384615384615384,0.6153846153846154,14,7,0.5,0.42857142857142855,28,0.6428571428571429,0,1
829783,2015,Mumbai Indians,Delhi Daredevils,Wankhede Stadium,Mumbai,Delhi Daredevils,bat,16,10,0.625,0.4375,14,5,0.35714285714285715,0.35714285714285715,22,0.5,0,1
829785,2015,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,16,8,0.5,0.625,14,2,0.14285714285714285,0.5,26,0.46153846153846156,0,1
829787,2015,Rajasthan Royals,Sunrisers Hyderabad,Brabourne Stadium,Mumbai,Rajasthan Royals,field,14,7,0.5,0.42857142857142855,14,7,0.5,0.42857142857142855,20,0.45,1,0
829761,2015,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,Kolkata,Kolkata Knight Riders,bat,13,7,0.5384615384615384,0.6153846153846154,14,5,0.35714285714285715,0.35714285714285715,21,0.6190476190476191,1,1
829789,2015,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,17,10,0.5882352941176471,0.5882352941176471,16,10,0.625,0.4375,37,0.4594594594594595,1,0
829791,2015,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kolkata,Kings XI Punjab,bat,13,7,0.5384615384615384,0.6153846153846154,14,2,0.14285714285714285,0.5,27,0.6666666666666666,0,1
829793,2015,Delhi Daredevils,Sunrisers Hyderabad,Shaheed Veer Narayan Singh International Stadium,Raipur,Sunrisers Hyderabad,bat,14,5,0.35714285714285715,0.35714285714285715,14,7,0.5,0.42857142857142855,12,0.3333333333333333,0,0
829795,2015,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Mumbai,Royal Challengers Bangalore,bat,16,10,0.625,0.4375,16,8,0.5,0.625,32,0.5625,0,0
829797,2015,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,17,10,0.5882352941176471,0.5882352941176471,14,7,0.5,0.42857142857142855,29,0.5517241379310345,1,1
829799,2015,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Sunrisers Hyderabad,bat,14,7,0.5,0.42857142857142855,14,2,0.14285714285714285,0.5,16,0.6875,1,1
829801,2015,Delhi Daredevils,Chennai Super Kings,Shaheed Veer Narayan Singh International Stadium,Raipur,Chennai Super Kings,bat,14,5,0.35714285714285715,0.35714285714285715,17,10,0.5882352941176471,0.5882352941176471,18,0.3333333333333333,0,1
829803,2015,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Royal Challengers Bangalore,field,14,2,0.14285714285714285,0.5,16,8,0.5,0.625,26,0.5384615384615384,0,1
829805,2015,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Mumbai,Kolkata Knight Riders,field,16,10,0.625,0.4375,13,7,0.5384615384615384,0.6153846153846154,34,0.6764705882352942,0,1
829807,2015,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Sunrisers Hyderabad,bat,14,7,0.5,0.42857142857142855,16,8,0.5,0.625,22,0.5,1,0
829809,2015,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Kings XI Punjab,bat,14,2,0.14285714285714285,0.5,17,10,0.5882352941176471,0.5882352941176471,23,0.34782608695652173,1,0
829811,2015,Rajasthan Royals,Kolkata Knight Riders,Brabourne Stadium,Mumbai,Rajasthan Royals,bat,14,7,0.5,0.42857142857142855,13,7,0.5384615384615384,0.6153846153846154,28,0.42857142857142855,1,1
829815,2015,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Sunrisers Hyderabad,bat,14,7,0.5,0.42857142857142855,16,10,0.625,0.4375,23,0.43478260869565216,1,0
829817,2015,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,Mumbai,Mumbai Indians,bat,17,10,0.5882352941176471,0.5882352941176471,16,10,0.625,0.4375,37,0.4594594594594595,0,0
829819,2015,Royal Challengers Bangalore,Rajasthan Royals,Maharashtra Cricket Association Stadium,Pune,Royal Challengers Bangalore,bat,16,8,0.5,0.625,14,7,0.5,0.42857142857142855,29,0.5172413793103449,1,1
829821,2015,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,Ranchi,Chennai Super Kings,field,17,10,0.5882352941176471,0.5882352941176471,16,8,0.5,0.625,30,0.6666666666666666,1,1
829823,2015,Mumbai Indians,Chennai Super Kings,Eden Gardens,Kolkata,Chennai Super Kings,field,16,10,0.625,0.4375,17,10,0.5882352941176471,0.5882352941176471,37,0.5405405405405406,0,1
980901,2016,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,Mumbai,Mumbai Indians,bat,14,7,0.5,0.6428571428571429,14,5,0.35714285714285715,0.5,2,0.5,1,0
980903,2016,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,Kolkata,Kolkata Knight Riders,field,15,8,0.5333333333333333,0.4,14,7,0.5,0.5714285714285714,21,0.6190476190476191,1,1
980905,2016,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Gujarat Lions,field,14,4,0.2857142857142857,0.42857142857142855,16,9,0.5625,0.5,4,0.5,0,0
980907,2016,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,16,9,0.5625,0.375,17,11,0.6470588235294118,0.5882352941176471,22,0.45454545454545453,0,1
980909,2016,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,Kolkata,Mumbai Indians,field,15,8,0.5333333333333333,0.4,14,7,0.5,0.6428571428571429,34,0.3235294117647059,0,0
980911,2016,Gujarat Lions,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,16,9,0.5625,0.5,14,5,0.35714285714285715,0.5,2,1.0,0,1
980913,2016,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,Delhi,Delhi Daredevils,field,14,7,0.5,0.5714285714285714,14,4,0.2857142857142857,0.42857142857142855,22,0.4090909090909091,1,1
980915,2016,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Sunrisers Hyderabad,bat,17,11,0.6470588235294118,0.5882352941176471,15,8,0.5333333333333333,0.4,28,0.32142857142857145,1,0
980917,2016,Mumbai Indians,Gujarat Lions,Wankhede Stadium,Mumbai,Gujarat Lions,field,14,7,0.5,0.6428571428571429,16,9,0.5625,0.5,4,0.25,0,0
980919,2016,Kings XI Punjab,Rising Pune Supergiants,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Rising Pune Supergiants,bat,14,4,0.2857142857142857,0.42857142857142855,14,5,0.35714285714285715,0.5,2,0.5,0,1
980921,2016,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,Bangalore,Delhi Daredevils,field,16,9,0.5625,0.375,14,7,0.5,0.5714285714285714,21,0.6190476190476191,0,0
980923,2016,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Sunrisers Hyderabad,field,17,11,0.6470588235294118,0.5882352941176471,14,7,0.5,0.6428571428571429,23,0.43478260869565216,1,1
980925,2016,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Kolkata Knight Riders,field,14,4,0.2857142857142857,0.42857142857142855,15,8,0.5333333333333333,0.4,27,0.3333333333333333,0,0
980929,2016,Gujarat Lions,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,Rajkot,Sunrisers Hyderabad,field,16,9,0.5625,0.5,17,11,0.6470588235294118,0.5882352941176471,5,0.0,0,0
980931,2016,Rising Pune Supergiants,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,Pune,Rising Pune Supergiants,field,14,5,0.35714285714285715,0.5,16,9,0.5625,0.375,2,0.0,1,0
980933,2016,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,Delhi,Mumbai Indians,field,14,7,0.5,0.5714285714285714,14,7,0.5,0.6428571428571429,22,0.5,0,1
980935,2016,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Sunrisers Hyderabad,field,17,11,0.6470588235294118,0.5882352941176471,14,4,0.2857142857142857,0.42857142857142855,16,0.6875,1,1
980937,2016,Gujarat Lions,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,Rajkot,Royal Challengers Bangalore,bat,16,9,0.5625,0.5,16,9,0.5625,0.375,5,0.4,0,1
980939,2016,Rising Pune Supergiants,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,Pune,Kolkata Knight Riders,field,14,5,0.35714285714285715,0.5,15,8,0.5333333333333333,0.4,2,0.0,0,0
980941,2016,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Kings XI Punjab,field,14,4,0.2857142857142857,0.42857142857142855,14,7,0.5,0.6428571428571429,26,0.4230769230769231,1,0
980943,2016,Sunrisers Hyderabad,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Rising Pune Supergiants,field,17,11,0.6470588235294118,0.5882352941176471,14,5,0.35714285714285715,0.5,2,0.5,0,0
980945,2016,Delhi Daredevils,Gujarat Lions,Feroz Shah Kotla,Delhi,Delhi Daredevils,field,14,7,0.5,0.5714285714285714,16,9,0.5625,0.5,4,0.75,1,0
980947,2016,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Mumbai,Mumbai Indians,field,14,7,0.5,0.6428571428571429,15,8,0.5333333333333333,0.4,34,0.6764705882352942,1,1
980949,2016,Rising Pune Supergiants,Gujarat Lions,Maharashtra Cricket Association Stadium,Pune,Gujarat Lions,field,14,5,0.35714285714285715,0.5,16,9,0.5625,0.5,2,0.0,0,0
980951,2016,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,Delhi,Kolkata Knight Riders,field,14,7,0.5,0.5714285714285714,15,8,0.5333333333333333,0.4,21,0.38095238095238093,0,1
980953,2016,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Royal Challengers Bangalore,field,17,11,0.6470588235294118,0.5882352941176471,16,9,0.5625,0.375,22,0.5,0,1
980955,2016,Gujarat Lions,Kings XI Punjab,Saurashtra Cricket Association Stadium,Rajkot,Gujarat Lions,field,16,9,0.5625,0.5,14,4,0.2857142857142857,0.42857142857142855,4,0.5,1,0
980957,2016,Rising Pune Supergiants,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,Mumbai Indians,field,14,5,0.35714285714285715,0.5,14,7,0.5,0.6428571428571429,2,0.5,0,0
980959,2016,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,Bangalore,Kolkata Knight Riders,field,16,9,0.5625,0.375,15,8,0.5333333333333333,0.4,32,0.4375,0,0
980961,2016,Gujarat Lions,Delhi Daredevils,Saurashtra Cricket Association Stadium,Rajkot,Delhi Daredevils,field,16,9,0.5625,0.5,14,7,0.5,0.5714285714285714,4,0.25,0,0
980963,2016,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kolkata,Kings XI Punjab,field,15,8,0.5333333333333333,0.4,14,4,0.2857142857142857,0.42857142857142855,27,0.6666666666666666,0,1
980965,2016,Delhi Daredevils,Rising Pune Supergiants,Feroz Shah Kotla,Delhi,Rising Pune Supergiants,field,14,7,0.5,0.5714285714285714,14,5,0.35714285714285715,0.5,2,0.0,0,0
980967,2016,Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Sunrisers Hyderabad,field,17,11,0.6470588235294118,0.5882352941176471,16,9,0.5625,0.5,5,1.0,1,1
980969,2016,Royal Challengers Bangalore,Rising Pune Supergiants,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,16,9,0.5625,0.375,14,5,0.35714285714285715,0.5,2,1.0,1,1
